species,name,HSG,singleton,HSG name
33059,Acidithiobacillus caldus,119977:1,True,Acidithiobacillus:HSG1
160808,Acidithiobacillus ferrivorans,119977:0,False,Acidithiobacillus:HSG0
1232575,Acidithiobacillus ferridurans,119977:0,False,Acidithiobacillus:HSG0
1689834,Acidithiobacillus ferriphilus,119977:0,False,Acidithiobacillus:HSG0
223786,Hydrogenimonas thermophila,223785:2,True,Hydrogenimonas:HSG2
2740515,Hydrogenimonas urashimensis,223785:1,True,Hydrogenimonas:HSG1
2993563,Hydrogenimonas cancrithermarum,223785:0,True,Hydrogenimonas:HSG0
43306,Pseudomonas denitrificans (nom. rej.),2901189:3,True,Halopseudomonas:HSG3
553151,Halopseudomonas pelagia,2901189:4,True,Halopseudomonas:HSG4
857252,Halopseudomonas aestusnigri,2901189:0,False,Halopseudomonas:HSG0
1708783,Halopseudomonas oceani,2901189:0,False,Halopseudomonas:HSG0
1931241,Halopseudomonas phragmitis,2901189:1,True,Halopseudomonas:HSG1
2830842,Halopseudomonas nanhaiensis,2901189:5,True,Halopseudomonas:HSG5
2918528,Halopseudomonas maritima,2901189:2,True,Halopseudomonas:HSG2
2038343,Jatrophihabitans telluris,1434010:1,True,Jatrophihabitans:HSG1
2944128,Jatrophihabitans cynanchi,1434010:0,True,Jatrophihabitans:HSG0
489910,Nosocomiicoccus ampullae,489909:1,True,Nosocomiicoccus:HSG1
1232430,Nosocomiicoccus massiliensis,489909:0,True,Nosocomiicoccus:HSG0
1082704,Lonsdalea britannica,1082702:1,True,Lonsdalea:HSG1
1172565,Lonsdalea populi,1082702:0,True,Lonsdalea:HSG0
133924,Leisingera methylohalidivorans,191028:3,True,Leisingera:HSG3
506591,Leisingera caerulea,191028:1,True,Leisingera:HSG1
1396826,Leisingera aquaemixtae,191028:2,True,Leisingera:HSG2
2930199,Leisingera thetidis,191028:0,True,Leisingera:HSG0
2016596,Nitrogeniibacter mangrovi,2891294:0,False,Nitrogeniibacter:HSG0
2815343,Nitrogeniibacter aestuarii,2891294:0,False,Nitrogeniibacter:HSG0
82977,Buttiauxella agrestis,82976:0,False,Buttiauxella:HSG0
82989,Buttiauxella ferragutiae,82976:0,False,Buttiauxella:HSG0
3073902,Buttiauxella selenatireducens,82976:0,False,Buttiauxella:HSG0
573600,Candidatus Planktophila limnetica,622681:2,True,Candidatus Planktophila:HSG2
1884904,Candidatus Planktophila sulfonica,622681:0,False,Candidatus Planktophila:HSG0
1884905,Candidatus Planktophila versatilis,622681:0,False,Candidatus Planktophila:HSG0
1884907,Candidatus Planktophila vernalis,622681:3,True,Candidatus Planktophila:HSG3
1884913,Candidatus Planktophila lacus,622681:1,True,Candidatus Planktophila:HSG1
1884914,Candidatus Planktophila dulcis,622681:0,False,Candidatus Planktophila:HSG0
195,Campylobacter coli,194:0,False,Campylobacter:HSG0
196,Campylobacter fetus,194:23,True,Campylobacter:HSG23
197,Campylobacter jejuni,194:0,False,Campylobacter:HSG0
198,Campylobacter hyointestinalis,194:20,True,Campylobacter:HSG20
199,Campylobacter concisus,194:25,True,Campylobacter:HSG25
200,Campylobacter curvus,194:24,True,Campylobacter:HSG24
201,Campylobacter lari,194:0,False,Campylobacter:HSG0
202,Campylobacter mucosalis,194:15,True,Campylobacter:HSG15
203,Campylobacter rectus,194:22,True,Campylobacter:HSG22
204,Campylobacter showae,194:14,True,Campylobacter:HSG14
206,Campylobacter sputorum,194:16,True,Campylobacter:HSG16
824,Campylobacter gracilis,194:19,True,Campylobacter:HSG19
827,Campylobacter ureolyticus,194:17,True,Campylobacter:HSG17
28080,Campylobacter upsaliensis,194:3,False,Campylobacter:HSG3
28898,Campylobacter helveticus,194:11,True,Campylobacter:HSG11
75658,Campylobacter lanienae,194:2,False,Campylobacter:HSG2
76517,Campylobacter hominis,194:13,True,Campylobacter:HSG13
260714,Campylobacter insulaenigrae,194:0,False,Campylobacter:HSG0
374106,Campylobacter cuniculorum,194:7,True,Campylobacter:HSG7
449520,Campylobacter canadensis,194:21,True,Campylobacter:HSG21
488546,Campylobacter peloridis,194:0,False,Campylobacter:HSG0
497724,Campylobacter subantarcticus,194:0,False,Campylobacter:HSG0
522485,Campylobacter avium,194:26,True,Campylobacter:HSG26
1031542,Campylobacter volucris,194:0,False,Campylobacter:HSG0
1244531,Campylobacter iguaniorum,194:18,True,Campylobacter:HSG18
1448857,Campylobacter corcagiensis,194:8,True,Campylobacter:HSG8
1655500,Campylobacter vulpis,194:3,False,Campylobacter:HSG3
1660073,Campylobacter porcelli,194:1,False,Campylobacter:HSG1
1660076,Campylobacter vicugnae,194:1,False,Campylobacter:HSG1
1780362,Campylobacter geochelonis,194:9,True,Campylobacter:HSG9
1813019,Campylobacter hepaticus,194:12,True,Campylobacter:HSG12
1848766,Campylobacter ornithocola,194:0,False,Campylobacter:HSG0
1965231,Campylobacter pinnipediorum,194:6,True,Campylobacter:HSG6
2042961,Campylobacter blaseri,194:5,True,Campylobacter:HSG5
2267891,Campylobacter novaezeelandiae,194:10,True,Campylobacter:HSG10
2505970,Campylobacter armoricus,194:0,False,Campylobacter:HSG0
2561898,Candidatus Campylobacter infans,194:4,True,Campylobacter:HSG4
3161138,Campylobacter devanensis,194:2,False,Campylobacter:HSG2
79880,Shouchella clausii,2893057:1,True,Shouchella:HSG1
300825,Shouchella lehensis,2893057:0,False,Shouchella:HSG0
766894,Shouchella hunanensis,2893057:0,False,Shouchella:HSG0
76731,Roseateles depolymerans,93681:3,True,Roseateles:HSG3
2070761,Paucibacter aquatile,93681:2,True,Roseateles:HSG2
2978473,Roseateles amylovorans,93681:1,True,Roseateles:HSG1
3019553,Paucibacter sediminis,93681:0,True,Roseateles:HSG0
584,Proteus mirabilis,583:0,False,Proteus:HSG0
585,Proteus vulgaris,583:0,False,Proteus:HSG0
102862,Proteus penneri,583:0,False,Proteus:HSG0
183417,Proteus hauseri,583:0,False,Proteus:HSG0
1574161,Proteus terrae,583:0,False,Proteus:HSG0
1987580,Proteus columbae,583:1,True,Proteus:HSG1
3034648,Proteus appendicitidis,583:0,False,Proteus:HSG0
28125,Prevotella bivia,838:9,True,Prevotella:HSG9
28128,Prevotella corporis,838:11,True,Prevotella:HSG11
28129,Prevotella denticola,838:10,True,Prevotella:HSG10
28131,Prevotella intermedia,838:7,True,Prevotella:HSG7
28132,Prevotella melaninogenica,838:14,True,Prevotella:HSG14
28133,Prevotella nigrescens,838:8,True,Prevotella:HSG8
28137,Prevotella veroralis,838:12,True,Prevotella:HSG12
52227,Prevotella dentalis,838:3,True,Prevotella:HSG3
282402,Prevotella multiformis,838:4,True,Prevotella:HSG4
470565,Prevotella histicola,838:5,True,Prevotella:HSG5
589436,Prevotella fusca,838:1,True,Prevotella:HSG1
589437,Prevotella scopos,838:13,True,Prevotella:HSG13
1177574,Prevotella jejuni,838:6,True,Prevotella:HSG6
2801997,Prevotella herbatica,838:2,True,Prevotella:HSG2
2913614,Prevotella communis,838:0,True,Prevotella:HSG0
258,Sphingobacterium spiritivorum,28453:7,True,Sphingobacterium:HSG7
259,Sphingobacterium thalpophilum,28453:8,True,Sphingobacterium:HSG8
1010,Sphingobacterium mizutaii,28453:9,True,Sphingobacterium:HSG9
28454,Sphingobacterium multivorum,28453:0,False,Sphingobacterium:HSG0
34087,Sphingobacterium faecium,28453:10,True,Sphingobacterium:HSG10
371142,Sphingobacterium daejeonense,28453:4,True,Sphingobacterium:HSG4
459529,Sphingobacterium siyangense,28453:0,False,Sphingobacterium:HSG0
561061,Sphingobacterium psychroaquaticum,28453:11,True,Sphingobacterium:HSG11
649196,Sphingobacterium hotanense,28453:5,True,Sphingobacterium:HSG5
662858,Sphingobacterium bambusae,28453:3,True,Sphingobacterium:HSG3
797291,Sphingobacterium lactis,28453:6,True,Sphingobacterium:HSG6
2662364,Sphingobacteruim zhuxiongii,28453:1,True,Sphingobacterium:HSG1
3025669,Sphingobacterium oryzagri,28453:2,True,Sphingobacterium:HSG2
891,Desulfuromonas acetoxidans,890:2,True,Desulfuromonas:HSG2
57664,Desulfuromonas thiophila,890:3,True,Desulfuromonas:HSG3
1603606,Desulfuromonas soudanensis,890:1,True,Desulfuromonas:HSG1
2802975,Desulfuromonas versatilis,890:0,True,Desulfuromonas:HSG0
1458425,Serpentinimonas raichei,2490452:1,True,Serpentinimonas:HSG1
1458426,Serpentinimonas maccroryi,2490452:0,True,Serpentinimonas:HSG0
362787,Candidatus Protochlamydia amoebophila,282132:1,True,Candidatus Protochlamydia:HSG1
389348,Candidatus Protochlamydia naegleriophila,282132:0,True,Candidatus Protochlamydia:HSG0
550,Enterobacter cloacae,547:0,False,Enterobacter:HSG0
61645,Enterobacter asburiae,547:0,False,Enterobacter:HSG0
69218,Enterobacter cancerogenus,547:0,False,Enterobacter:HSG0
158836,Enterobacter hormaechei,547:0,False,Enterobacter:HSG0
208224,Enterobacter kobei,547:0,False,Enterobacter:HSG0
299767,Enterobacter ludwigii,547:0,False,Enterobacter:HSG0
539813,Enterobacter mori,547:0,False,Enterobacter:HSG0
881260,Enterobacter bugandensis,547:0,False,Enterobacter:HSG0
885040,Enterobacter soli,547:0,False,Enterobacter:HSG0
1812935,Enterobacter roggenkampii,547:0,False,Enterobacter:HSG0
2071710,Enterobacter sichuanensis,547:0,False,Enterobacter:HSG0
2478464,Enterobacter oligotrophicus,547:0,False,Enterobacter:HSG0
2494701,Enterobacter chengduensis,547:0,False,Enterobacter:HSG0
2494702,Enterobacter huaxiensis,547:0,False,Enterobacter:HSG0
2497436,Enterobacter quasiroggenkampii,547:0,False,Enterobacter:HSG0
2529381,Enterobacter wuhouensis,547:0,False,Enterobacter:HSG0
2996112,Enterobacter pseudoroggenkampii,547:0,False,Enterobacter:HSG0
3029761,Enterobacter pasteurii,547:0,False,Enterobacter:HSG0
141389,Chromohalobacter canadensis,42054:1,True,Chromohalobacter:HSG1
141390,Chromohalobacter israelensis,42054:0,True,Chromohalobacter:HSG0
29375,Lacrimispora xylanolytica,2719231:0,False,Lacrimispora:HSG0
84030,Lacrimispora saccharolytica,2719231:1,True,Lacrimispora:HSG1
384636,Lacrimispora xylanisolvens,2719231:0,False,Lacrimispora:HSG0
2033,Microbacterium testaceum,33882:31,True,Microbacterium:HSG31
33883,Microbacterium arborescens,33882:1,False,Microbacterium:HSG1
33918,Microbacterium liquefaciens,33882:2,False,Microbacterium:HSG2
36805,Microbacterium aurum,33882:19,True,Microbacterium:HSG19
57043,Microbacterium esteraromaticum,33882:29,True,Microbacterium:HSG29
69362,Microbacterium schleiferi,33882:32,True,Microbacterium:HSG32
82380,Microbacterium oxydans,33882:2,False,Microbacterium:HSG2
84292,Microbacterium chocolatum,33882:22,True,Microbacterium:HSG22
104336,Microbacterium foliorum,33882:2,False,Microbacterium:HSG2
156977,Microbacterium resistens,33882:27,True,Microbacterium:HSG27
162426,Microbacterium hominis,33882:24,True,Microbacterium:HSG24
199592,Microbacterium paraoxydans,33882:2,False,Microbacterium:HSG2
273677,Microbacterium oleivorans,33882:30,True,Microbacterium:HSG30
273678,Microbacterium hydrocarbonoxydans,33882:33,True,Microbacterium:HSG33
300019,Microbacterium paludicola,33882:1,False,Microbacterium:HSG1
344163,Microbacterium terricola,33882:14,True,Microbacterium:HSG14
462710,Microbacterium binotii,33882:28,True,Microbacterium:HSG28
515415,Microbacterium invictum,33882:0,False,Microbacterium:HSG0
582680,Microbacterium azadirachtae,33882:26,True,Microbacterium:HSG26
683047,Microbacterium suwonense,33882:17,True,Microbacterium:HSG17
904291,Microbacterium sediminis,33882:23,True,Microbacterium:HSG23
936337,Microbacterium amylolyticum,33882:15,True,Microbacterium:HSG15
1072463,Microbacterium lemovicicum,33882:21,True,Microbacterium:HSG21
1526412,Microbacterium endophyticum,33882:18,True,Microbacterium:HSG18
1572644,Microbacterium proteolyticum,33882:25,True,Microbacterium:HSG25
1678237,Microbacterium rhizosphaerae,33882:20,True,Microbacterium:HSG20
1816425,Microbacterium plantarum,33882:1,False,Microbacterium:HSG1
2509458,Microbacterium protaetiae,33882:10,True,Microbacterium:HSG10
2541726,Microbacterium wangchenii,33882:9,True,Microbacterium:HSG9
2614638,Microbacterium caowuchunii,33882:13,True,Microbacterium:HSG13
2614639,Microbacterium lushaniae,33882:8,True,Microbacterium:HSG8
2782166,Microbacterium abyssi,33882:4,True,Microbacterium:HSG4
2782167,Microbacterium luteum,33882:16,True,Microbacterium:HSG16
2782168,Microbacterium atlanticum,33882:7,True,Microbacterium:HSG7
2782169,Microbacterium cremeum,33882:12,True,Microbacterium:HSG12
2810535,Microbacterium neungamense,33882:11,True,Microbacterium:HSG11
2909587,Microbacterium elymi,33882:3,True,Microbacterium:HSG3
2982533,Microbacterium forte,33882:2,False,Microbacterium:HSG2
3028316,Microbacterium horticulturae,33882:6,True,Microbacterium:HSG6
3079935,Microbacterium limosum,33882:0,False,Microbacterium:HSG0
3242192,Microbacterium terrisoli,33882:5,True,Microbacterium:HSG5
2748,Carnobacterium divergens,2747:2,True,Carnobacterium:HSG2
2751,Carnobacterium maltaromaticum,2747:1,True,Carnobacterium:HSG1
147709,Carnobacterium inhibens,2747:0,False,Carnobacterium:HSG0
174587,Carnobacterium viridans,2747:0,False,Carnobacterium:HSG0
160826,Nocardioides aquaticus,1839:19,True,Nocardioides:HSG19
200618,Nocardioides aromaticivorans,1839:24,True,Nocardioides:HSG24
402297,Nocardioides daphniae,1839:30,True,Nocardioides:HSG30
419476,Nocardioides marinisabuli,1839:23,True,Nocardioides:HSG23
433659,Nocardioides mesophilus,1839:17,True,Nocardioides:HSG17
449461,Nocardioides humi,1839:27,True,Nocardioides:HSG27
450734,Nocardioides dokdonensis,1839:22,True,Nocardioides:HSG22
627624,Nocardioides panacisoli,1839:15,True,Nocardioides:HSG15
1542737,Nocardioides marmorisolisilvae,1839:11,True,Nocardioides:HSG11
1643322,Nocardioides ungokensis,1839:18,True,Nocardioides:HSG18
1774216,Nocardioides rotundus,1839:16,True,Nocardioides:HSG16
1804624,Nocardioides baekrokdamisoli,1839:25,True,Nocardioides:HSG25
2045452,Nocardioides houyundeii,1839:29,True,Nocardioides:HSG29
2483798,Nocardioides pantholopis,1839:28,True,Nocardioides:HSG28
2500546,Nocardioides yefusunii,1839:26,True,Nocardioides:HSG26
2518370,Nocardioides euryhalodurans,1839:21,True,Nocardioides:HSG21
2518371,Nocardioides seonyuensis,1839:20,True,Nocardioides:HSG20
2558918,Nocardioides cynanchi,1839:9,True,Nocardioides:HSG9
2575440,Nocardioides jishulii,1839:13,True,Nocardioides:HSG13
2589074,Nocardioides sambongensis,1839:12,True,Nocardioides:HSG12
2663857,Nocardioides marmotae,1839:10,True,Nocardioides:HSG10
2685869,Nocardioides ochotonae,1839:5,True,Nocardioides:HSG5
2712223,Nocardioides anomalus,1839:14,True,Nocardioides:HSG14
2714938,Nocardioides piscis,1839:6,True,Nocardioides:HSG6
2736757,Nocardioides campestrisoli,1839:2,True,Nocardioides:HSG2
2760089,Nocardioides dongkuii,1839:7,True,Nocardioides:HSG7
2803858,Nocardioides faecalis,1839:4,True,Nocardioides:HSG4
2849501,Nocardioides panacis,1839:8,True,Nocardioides:HSG8
2872154,Nocardioides coralli,1839:3,True,Nocardioides:HSG3
2894081,Nocardioides okcheonensis,1839:0,False,Nocardioides:HSG0
3095075,Nocardioides renjunii,1839:0,False,Nocardioides:HSG0
3095076,Nocardioides bizhenqiangii,1839:1,True,Nocardioides:HSG1
386487,Candidatus Ruthturnera calyptogenae,1541743:1,True,Candidatus Ruthturnera:HSG1
2738852,Candidatus Ruthia endofausta,1541743:0,True,Candidatus Ruthturnera:HSG0
1788,Mycolicibacter terrae,1073531:1,False,Mycolicibacter:HSG1
29314,Mycolicibacter hiberniae,1073531:0,False,Mycolicibacter:HSG0
512402,Mycolicibacter heraklionensis,1073531:0,False,Mycolicibacter:HSG0
875328,Mycolicibacter sinensis,1073531:1,False,Mycolicibacter:HSG1
1118379,Mycolicibacter minnesotensis,1073531:0,False,Mycolicibacter:HSG0
1795032,Mycolicibacter virginiensis,1073531:0,False,Mycolicibacter:HSG0
2074,Pseudonocardia autotrophica,1847:1,True,Pseudonocardia:HSG1
37331,Pseudonocardia petroleophila,1847:0,False,Pseudonocardia:HSG0
2736640,Pseudonocardia broussonetiae,1847:2,True,Pseudonocardia:HSG2
2792008,Pseudonocardia abyssalis,1847:0,False,Pseudonocardia:HSG0
430679,Nitratireductor kimnyeongensis,245876:2,True,Nitratireductor:HSG2
2599600,Nitratireductor mangrovi,245876:1,True,Nitratireductor:HSG1
2854036,Nitratireductor rhodophyticola,245876:0,True,Nitratireductor:HSG0
2093824,Candidatus Nanosynbacter lyticus,2093823:0,False,Candidatus Nanosynbacter:HSG0
2572088,Candidatus Nanosynbacter featherlites,2093823:0,False,Candidatus Nanosynbacter:HSG0
3046382,Aristaeella hokkaidonensis,3046369:0,False,Aristaeella:HSG0
3046383,Aristaeella lactis,3046369:0,False,Aristaeella:HSG0
411153,Christiangramia forsetii,292691:3,True,Christiangramia:HSG3
1486245,Christiangramia flava,292691:2,True,Christiangramia:HSG2
1913577,Christiangramia salexigens,292691:1,True,Christiangramia:HSG1
2126553,Christiangramia fulva,292691:0,True,Christiangramia:HSG0
40567,Actinosynnema mirum,40566:0,False,Actinosynnema:HSG0
42197,Actinosynnema pretiosum,40566:0,False,Actinosynnema:HSG0
164514,Blattabacterium punctulatus,34098:2,True,Blattabacterium:HSG2
164516,Blattabacterium clevelandi,34098:1,True,Blattabacterium:HSG1
1653831,Blattabacterium cuenoti,34098:0,True,Blattabacterium:HSG0
187304,Roseibium aggregatum,150830:0,False,Roseibium:HSG0
2857014,Roseibium algicola,150830:0,False,Roseibium:HSG0
2866279,Roseibium porphyridii,150830:1,True,Roseibium:HSG1
2728835,Luteolibacter luteus,518753:1,True,Luteolibacter:HSG1
2824561,Luteolibacter ambystomatis,518753:0,True,Luteolibacter:HSG0
340345,Actinoalloteichus hymeniacidonis,65496:0,False,Actinoalloteichus:HSG0
1470176,Actinoalloteichus hoggarensis,65496:0,False,Actinoalloteichus:HSG0
1612552,Actinoalloteichus fjordicus,65496:0,False,Actinoalloteichus:HSG0
339,Xanthomonas campestris,338:1,False,Xanthomonas:HSG1
343,Xanthomonas translucens,338:0,False,Xanthomonas:HSG0
346,Xanthomonas citri,338:1,False,Xanthomonas:HSG1
347,Xanthomonas oryzae,338:1,False,Xanthomonas:HSG1
29447,Xanthomonas albilineans,338:0,False,Xanthomonas:HSG0
48664,Xanthomonas fragariae,338:1,False,Xanthomonas:HSG1
53413,Xanthomonas axonopodis,338:1,False,Xanthomonas:HSG1
56448,Xanthomonas arboricola,338:1,False,Xanthomonas:HSG1
56453,Xanthomonas cucurbitae,338:1,False,Xanthomonas:HSG1
56454,Xanthomonas hortorum,338:1,False,Xanthomonas:HSG1
56455,Xanthomonas hyacinthi,338:0,False,Xanthomonas:HSG0
56459,Xanthomonas vasicola,338:1,False,Xanthomonas:HSG1
56460,Xanthomonas vesicatoria,338:1,False,Xanthomonas:HSG1
56464,Xanthomonas theicola,338:0,False,Xanthomonas:HSG0
442694,Xanthomonas perforans,338:1,False,Xanthomonas:HSG1
456327,Xanthomonas euvesicatoria,338:1,False,Xanthomonas:HSG1
743699,Xanthomonas dyei,338:1,False,Xanthomonas:HSG1
1843581,Xanthomonas nasturtii,338:1,False,Xanthomonas:HSG1
1985254,Xanthomonas phaseoli,338:1,False,Xanthomonas:HSG1
2053930,Xanthomonas prunicola,338:1,False,Xanthomonas:HSG1
2259622,Xanthomonas euroxanthea,338:1,False,Xanthomonas:HSG1
2775159,Xanthomonas hydrangeae,338:1,False,Xanthomonas:HSG1
3003247,Xanthomonas hawaiiensis,338:2,False,Xanthomonas:HSG2
3046274,Xanthomonas rydalmerensis,338:2,False,Xanthomonas:HSG2
271,Thermus aquaticus,270:4,True,Thermus:HSG4
274,Thermus thermophilus,270:0,False,Thermus:HSG0
37636,Thermus scotoductus,270:6,True,Thermus:HSG6
56956,Thermus brockianus,270:3,True,Thermus:HSG3
56957,Thermus oshimai,270:1,True,Thermus:HSG1
88190,Thermus antranikianii,270:5,True,Thermus:HSG5
456163,Thermus parvatiensis,270:0,False,Thermus:HSG0
2483360,Thermus caldilimi,270:2,True,Thermus:HSG2
1168034,Draconibacterium orientale,1471399:1,True,Draconibacterium:HSG1
2706887,Draconibacterium halophilum,1471399:0,True,Draconibacterium:HSG0
33034,Anaerococcus prevotii,165779:2,True,Anaerococcus:HSG2
33037,Anaerococcus vaginalis,165779:0,False,Anaerococcus:HSG0
1287640,Anaerococcus obesiensis,165779:0,False,Anaerococcus:HSG0
1870984,Anaerococcus mediterraneensis,165779:1,True,Anaerococcus:HSG1
279828,Microcella alkaliphila,337004:2,True,Microcella:HSG2
1804990,Microcella flavibacter,337004:0,False,Microcella:HSG0
2750620,Microcella indica,337004:3,True,Microcella:HSG3
2963406,Microcella humidisoli,337004:1,True,Microcella:HSG1
2994971,Microcella daejeonensis,337004:0,False,Microcella:HSG0
120,Planctopirus limnophila,1649480:0,False,Planctopirus:HSG0
2528019,Planctopirus ephydatiae,1649480:0,False,Planctopirus:HSG0
2130,Ureaplasma urealyticum,2129:0,False,Ureaplasma:HSG0
134821,Ureaplasma parvum,2129:0,False,Ureaplasma:HSG0
1160,Planktothrix agardhii,54304:1,True,Planktothrix:HSG1
132604,Planktothrix pseudagardhii,54304:0,True,Planktothrix:HSG0
33038,Mediterraneibacter gnavus,2316020:1,True,Mediterraneibacter:HSG1
33039,[Ruminococcus] torques,2316020:2,True,Mediterraneibacter:HSG2
46228,[Ruminococcus] lactaris,2316020:0,True,Mediterraneibacter:HSG0
33887,Rathayibacter rathayi,33886:0,False,Rathayibacter:HSG0
33888,Rathayibacter tritici,33886:0,False,Rathayibacter:HSG0
59737,Rathayibacter iranicus,33886:0,False,Rathayibacter:HSG0
110937,Rathayibacter festucae,33886:0,False,Rathayibacter:HSG0
145458,Rathayibacter toxicus,33886:1,True,Rathayibacter:HSG1
1671680,Rathayibacter tanaceti,33886:0,False,Rathayibacter:HSG0
1891671,Rathayibacter oskolensis,33886:0,False,Rathayibacter:HSG0
876,Desulfovibrio desulfuricans,872:5,True,Desulfovibrio:HSG5
901,Desulfovibrio piger,872:4,True,Desulfovibrio:HSG4
44742,Desulfovibrio fairfieldensis,872:6,True,Desulfovibrio:HSG6
241368,Desulfovibrio ferrophilus,872:3,True,Desulfovibrio:HSG3
1725232,Candidatus Desulfovibrio trichonymphae,872:1,True,Desulfovibrio:HSG1
2718620,Desulfovibrio subterraneus,872:2,True,Desulfovibrio:HSG2
2976983,Desulfovibrio mangrovi,872:0,True,Desulfovibrio:HSG0
1581557,Candidatus Methylopumilus planktonicus,1679002:1,True,Candidatus Methylopumilus:HSG1
1581680,Candidatus Methylopumilus turicensis,1679002:0,True,Candidatus Methylopumilus:HSG0
2061,Tsukamurella paurometabola,2060:0,False,Tsukamurella:HSG0
47312,Tsukamurella pulmonis,2060:0,False,Tsukamurella:HSG0
57704,Tsukamurella tyrosinosolvens,2060:0,False,Tsukamurella:HSG0
1473,Virgibacillus pantothenticus,84406:2,False,Virgibacillus:HSG2
1482,Virgibacillus halodenitrificans,84406:3,True,Virgibacillus:HSG3
163877,Virgibacillus necropolis,84406:0,False,Virgibacillus:HSG0
302167,Virgibacillus dokdonensis,84406:2,False,Virgibacillus:HSG2
1216297,Virgibacillus natechei,84406:1,True,Virgibacillus:HSG1
2017483,Virgibacillus phasianinus,84406:0,False,Virgibacillus:HSG0
208223,Kosakonia cowanii,1330547:1,True,Kosakonia:HSG1
283686,Kosakonia radicincitans,1330547:0,False,Kosakonia:HSG0
497725,Kosakonia oryzae,1330547:0,False,Kosakonia:HSG0
551989,Kosakonia arachidis,1330547:0,False,Kosakonia:HSG0
1005665,Kosakonia oryzendophytica,1330547:2,True,Kosakonia:HSG2
1158459,Kosakonia sacchari,1330547:0,False,Kosakonia:HSG0
1646340,Kosakonia pseudosacchari,1330547:0,False,Kosakonia:HSG0
1196083,Snodgrassella alvi,1193515:0,False,Snodgrassella:HSG0
2946699,Snodgrassella communis,1193515:0,False,Snodgrassella:HSG0
556054,Polynucleobacter difficilis,44013:1,True,Polynucleobacter:HSG1
576610,Polynucleobacter necessarius,44013:0,False,Polynucleobacter:HSG0
576611,Polynucleobacter asymbioticus,44013:0,False,Polynucleobacter:HSG0
1743159,Polynucleobacter yangtzensis,44013:0,False,Polynucleobacter:HSG0
1743162,Polynucleobacter antarcticus,44013:0,False,Polynucleobacter:HSG0
1743174,Polynucleobacter tropicus,44013:0,False,Polynucleobacter:HSG0
1835254,Polynucleobacter duraquae,44013:0,False,Polynucleobacter:HSG0
1855895,Polynucleobacter paludilacus,44013:0,False,Polynucleobacter:HSG0
2081042,Polynucleobacter corsicus,44013:0,False,Polynucleobacter:HSG0
2527775,Polynucleobacter paneuropaeus,44013:0,False,Polynucleobacter:HSG0
2925782,Tepidibacter aestuarii,214904:0,False,Tepidibacter:HSG0
3036126,Tepidibacter hydrothermalis,214904:0,False,Tepidibacter:HSG0
129985,Mesobacillus jeotgali,2675231:0,False,Mesobacillus:HSG0
279826,Mesobacillus foraminis,2675231:1,True,Mesobacillus:HSG1
285983,Mesobacillus subterraneus,2675231:0,False,Mesobacillus:HSG0
34085,Riemerella anatipestifer,34084:1,True,Riemerella:HSG1
103810,Riemerella columbina,34084:0,True,Riemerella:HSG0
2601677,Tepidiforma bonchosmolovskayae,2682228:0,False,Tepidiforma:HSG0
3004094,Tepidiforma flava,2682228:0,False,Tepidiforma:HSG0
55210,Brenneria nigrifluens,71655:2,True,Brenneria:HSG2
55213,Brenneria rubrifaciens,71655:3,True,Brenneria:HSG3
1109412,Brenneria goodwinii,71655:0,False,Brenneria:HSG0
2722756,Brenneria izadpanahii,71655:0,False,Brenneria:HSG0
3057057,Brenneria uluponensis,71655:1,True,Brenneria:HSG1
285,Comamonas testosteroni,283:1,False,Comamonas:HSG1
32013,Comamonas terrigena,283:7,True,Comamonas:HSG7
160825,Comamonas koreensis,283:9,True,Comamonas:HSG9
225991,Comamonas aquatica,283:8,True,Comamonas:HSG8
225992,Comamonas kerstersii,283:5,True,Comamonas:HSG5
363952,Comamonas thiooxydans,283:1,False,Comamonas:HSG1
379895,Comamonas odontotermitis,283:6,True,Comamonas:HSG6
1082851,Comamonas serinivorans,283:3,True,Comamonas:HSG3
2597701,Comamonas flocculans,283:10,True,Comamonas:HSG10
2743470,Comamonas antarctica,283:4,True,Comamonas:HSG4
2796366,Comamonas fluminis,283:0,False,Comamonas:HSG0
2949090,Comamonas endophytica,283:2,True,Comamonas:HSG2
3046670,Comamonas resistens,283:0,False,Comamonas:HSG0
171438,Photorhabdus akhurstii,29487:0,False,Photorhabdus:HSG0
230089,Photorhabdus thracensis,29487:2,True,Photorhabdus:HSG2
291112,Photorhabdus asymbiotica,29487:1,True,Photorhabdus:HSG1
2218628,Photorhabdus laumondii,29487:0,False,Photorhabdus:HSG0
81475,Frateuria aurantia,70411:1,True,Frateuria:HSG1
1542730,Frateuria soli,70411:2,True,Frateuria:HSG2
2898793,Frateuria edaphi,70411:0,True,Frateuria:HSG0
2054,Gordonia bronchialis,2053:12,True,Gordonia:HSG12
2055,Gordonia terrae,2053:4,False,Gordonia:HSG4
36821,Gordonia amarae,2053:0,False,Gordonia:HSG0
36822,Gordonia rubripertincta,2053:1,False,Gordonia:HSG1
84096,Gordonia alkanivorans,2053:1,False,Gordonia:HSG1
84595,Gordonia polyisoprenivorans,2053:8,True,Gordonia:HSG8
89053,Gordonia amicalis,2053:1,False,Gordonia:HSG1
173559,Gordonia sihwensis,2053:7,True,Gordonia:HSG7
249058,Gordonia otitidis,2053:11,True,Gordonia:HSG11
